,mean,MCSE,q10,q50,q90,ESS,Rhat
"gamma[1,627]",0.962584295,0.020567127,0.91107722,0.966528867,0.990623481,11807.4117,1.000156303
"gamma[1,628]",0.969606763,0.016574708,0.92822104,0.972779825,0.992212795,12069.69462,1.000177175
"gamma[1,629]",0.969803691,0.016608971,0.928249283,0.973022556,0.992327175,12098.02935,1.000173083
"gamma[1,630]",0.963923729,0.020226035,0.91281083,0.967945395,0.991230696,11912.22887,1.000137944
"gamma[1,631]",0.942336334,0.035843399,0.849482825,0.950287049,0.987669144,11613.83887,1.00010931
"gamma[1,632]",0.945695445,0.032444841,0.86177759,0.952580758,0.987908087,11605.67039,1.000099862
"gamma[1,633]",0.955733336,0.024179632,0.895108744,0.96023491,0.989085295,11644.70944,1.000103105
"gamma[1,634]",0.948256891,0.028571302,0.876800639,0.953678568,0.987515599,11517.5572,1.000096072
"gamma[1,635]",0.908090932,0.05707878,0.762702559,0.920678928,0.980778688,11251.67616,1.000111576
"gamma[1,636]",0.923185536,0.046576422,0.803568253,0.933143634,0.983541703,11335.31598,1.000074482
"gamma[1,637]",0.940888759,0.035229316,0.850496318,0.948268056,0.986972823,11506.96339,1.000082045
"gamma[1,638]",0.96176699,0.021280077,0.908106945,0.965905402,0.990760854,11835.76914,1.000120878
"gamma[1,639]",0.967438333,0.018268951,0.92158084,0.971060839,0.991959858,12019.58181,1.000165224
"gamma[1,640]",0.970479666,0.016466654,0.929010418,0.973785028,0.992529493,12070.43693,1.00018729
"gamma[1,641]",0.966685532,0.019381071,0.91730957,0.970757062,0.991877671,11860.08515,1.000189224
"gamma[1,642]",0.969255568,0.017572449,0.924647147,0.972864923,0.992431805,12064.72981,1.00018993
"gamma[1,643]",0.968837275,0.017759357,0.923804356,0.97243778,0.992324521,12093.68556,1.000185547
"gamma[1,644]",0.966494793,0.018875421,0.918861092,0.970275034,0.991710934,11992.72021,1.000173117
"gamma[1,645]",0.959386982,0.023045964,0.901008193,0.964052456,0.990115173,11747.98282,1.000158034
"gamma[1,646]",0.952176426,0.027321318,0.882665193,0.957609786,0.988626604,11633.9155,1.000135844
"gamma[1,647]",0.947037715,0.029696698,0.872142669,0.952735474,0.987365022,11584.96111,1.000128053
"gamma[1,648]",0.907171702,0.058853635,0.757023053,0.920471307,0.980826433,11374.88275,1.000157973
"gamma[1,649]",0.940650003,0.034262525,0.853324471,0.947515375,0.986179659,11602.16913,1.000145142
"gamma[1,650]",0.943660321,0.033383365,0.858467249,0.950671291,0.987046286,11574.40708,1.000164749
"gamma[1,651]",0.964332723,0.019511992,0.915230013,0.968073097,0.990943575,11913.12804,1.000172101
"gamma[1,652]",0.970210515,0.016258782,0.929322945,0.973381067,0.992299855,12083.94815,1.000190006
"gamma[1,653]",0.969142713,0.017193936,0.925752753,0.972583271,0.992167307,12052.9769,1.000183553
"gamma[1,654]",0.959670975,0.024143374,0.897884256,0.964845157,0.990681251,11818.28156,1.000165968
"gamma[1,655]",0.963081342,0.021156084,0.909301577,0.967397459,0.990974074,11814.12999,1.000167647
"gamma[1,656]",0.967461957,0.017766418,0.923148719,0.970841663,0.991747983,11968.25225,1.00016336
"gamma[1,657]",0.96480773,0.018664446,0.918997273,0.968164574,0.991051555,11811.00224,1.000131159
"gamma[1,658]",0.950456861,0.02677293,0.884586367,0.955261197,0.988000492,11413.34697,1.000072688
"gamma[1,659]",0.924405081,0.043249062,0.816669585,0.932730426,0.983321057,11191.91206,1.000008272
"gamma[1,660]",0.84366552,0.099098738,0.591911035,0.865500652,0.970676006,11161.62978,1.000016252
"gamma[1,661]",0.863495395,0.084468123,0.650264848,0.881559242,0.973032006,11081.48141,0.999992742
"gamma[1,662]",0.889063624,0.066247118,0.723130132,0.902914215,0.976719743,11015.24133,1.000011084
"gamma[1,663]",0.920040715,0.046458918,0.803748931,0.929284727,0.9821997,11114.61149,1.000018097
"gamma[1,664]",0.942999741,0.031318096,0.86578284,0.948811008,0.98625857,11318.58544,1.000060766
"gamma[1,665]",0.934362123,0.039015817,0.835350856,0.94253473,0.985198499,11342.76332,1.000126645
"gamma[1,666]",0.960996335,0.021181725,0.908193352,0.964966358,0.990194883,11746.63813,1.000142228
"gamma[1,667]",0.968262102,0.017224743,0.925161616,0.971587154,0.991808418,12013.70919,1.000174004
"gamma[1,668]",0.966214032,0.019313352,0.917252294,0.970153801,0.991668803,11968.71466,1.000182448
"gamma[1,669]",0.966473555,0.019167004,0.917507727,0.970436014,0.991710421,11910.6203,1.000187147
"gamma[1,670]",0.962615495,0.022331065,0.905074303,0.967528541,0.991130315,11759.9372,1.000190917
"gamma[1,671]",0.970937119,0.016537278,0.929119423,0.974383682,0.992750032,12040.93369,1.000202241
"gamma[1,672]",0.97330631,0.015223737,0.934970218,0.976503689,0.993324396,12153.41309,1.000212813
"gamma[1,673]",0.973489862,0.015156422,0.935364171,0.976669307,0.993367491,12162.73915,1.000213513
"gamma[1,674]",0.971773542,0.016131836,0.931056092,0.975159003,0.992974306,12076.51298,1.000204802
"gamma[1,675]",0.964573027,0.021244908,0.91004159,0.969275911,0.991642852,11782.89273,1.000194003
"gamma[1,676]",0.970380234,0.016801634,0.927822655,0.973810616,0.992639548,12063.86995,1.000194519
"gamma[1,677]",0.96911117,0.017630904,0.924346759,0.972716198,0.992424078,12082.66566,1.000184855
"gamma[1,678]",0.958950396,0.025424408,0.89360009,0.964575831,0.990889218,11842.11857,1.000170668
"gamma[1,679]",0.96908541,0.017673532,0.924168252,0.972699195,0.992397981,12033.14187,1.000186446
"gamma[1,680]",0.972078434,0.015691217,0.932617368,0.975260189,0.992938031,12114.55999,1.000199845
"gamma[1,681]",0.97026063,0.01679927,0.927743816,0.973709198,0.992526152,11999.2897,1.000194275
"gamma[1,682]",0.968555805,0.017372463,0.92483204,0.971955556,0.99212061,12026.99388,1.000170874
"gamma[1,683]",0.957514892,0.024326129,0.89558531,0.962419551,0.990085309,11733.49474,1.000125059
"gamma[1,684]",0.921294707,0.051764267,0.785527181,0.933418519,0.984441797,11464.59943,1.00011436
"gamma[1,685]",0.953444316,0.026701874,0.885379906,0.958776787,0.989110262,11629.1703,1.00012163
"gamma[1,686]",0.962701677,0.020738352,0.91049565,0.966781446,0.990718425,11835.7244,1.000158328
"gamma[1,687]",0.966249957,0.018590404,0.91928346,0.96990664,0.991454696,11983.31296,1.000173869
"gamma[1,688]",0.957857044,0.024859155,0.894282839,0.963120825,0.990012296,11722.99736,1.000176762
"gamma[1,689]",0.960323013,0.023119883,0.901327511,0.965189989,0.990502007,11783.18199,1.000174196
"gamma[1,690]",0.962992189,0.021806699,0.907169666,0.967523349,0.991258215,11894.73157,1.000176645
"gamma[1,691]",0.970923411,0.016518296,0.92915441,0.974298413,0.992780711,12101.45698,1.000195469
"gamma[1,692]",0.972465524,0.015949287,0.931789525,0.975847503,0.993236898,12149.82952,1.000208173
"gamma[1,693]",0.974364393,0.014800531,0.936993589,0.977518153,0.993633063,12175.90323,1.000216924
"gamma[1,694]",0.974732521,0.014640122,0.937675839,0.977899059,0.993722957,12136.92536,1.000219898
"gamma[1,695]",0.974905696,0.014549078,0.938176962,0.978054201,0.993757801,12173.32178,1.000221631
"gamma[1,696]",0.974543587,0.01469238,0.937367526,0.977717344,0.993641667,12150.83046,1.000219419
"gamma[1,697]",0.972445352,0.016023745,0.931770324,0.975908263,0.993147332,12039.89739,1.00021278
"gamma[1,698]",0.971354408,0.016679044,0.928823967,0.974934858,0.992787875,12079.11213,1.000210883
"gamma[1,699]",0.972231406,0.015671046,0.932545723,0.975589904,0.992556795,12074.74038,1.000213587
"gamma[1,700]",0.969766987,0.016903408,0.926557113,0.973431901,0.991470219,11963.63381,1.000213557
"gamma[1,701]",0.969630372,0.015765087,0.929327013,0.972885618,0.990306732,12061.59677,1.000215449
"gamma[1,702]",0.96267213,0.018094789,0.916271171,0.966349716,0.986873693,11993.29394,1.000205793
"gamma[1,703]",0.941334734,0.028189006,0.86859635,0.9471232,0.978304487,11693.92545,1.000204339
"gamma[1,704]",0.928852679,0.029210093,0.855024374,0.934195471,0.969468457,11762.95852,1.000208375
"gamma[1,705]",0.927248341,0.020985291,0.879668102,0.929344381,0.961914314,13149.30631,1.000153203
"gamma[1,706]",0.886555273,0.027383532,0.827687894,0.888901743,0.933847308,15088.09102,1.000116999
"gamma[1,707]",0.752495547,0.04603299,0.65785274,0.754394725,0.836641923,15509.26454,1.000178614
"gamma[1,708]",0.550943294,0.052992781,0.450429568,0.549773318,0.657259667,16203.91158,1.000113802
"gamma[1,709]",0.011038645,0.019072237,9.0187E-05,0.004147924,0.063946757,12358.30877,1.000472117
"gamma[1,710]",0.384152527,0.13235623,0.134612564,0.384552058,0.636083805,14807.96566,1.00012363
"gamma[1,711]",0.478070996,0.158789093,0.170122439,0.48314997,0.766233464,14927.09225,1.000139231
"gamma[1,712]",0.431834734,0.150325285,0.148022604,0.433472342,0.714731776,15489.55803,1.000143365
"gamma[1,713]",0.340383704,0.132918344,0.107134387,0.333434751,0.61078835,15600.8757,1.000119618
"gamma[1,714]",0.145763882,0.105972388,0.014418534,0.119968883,0.408370909,12749.95394,1.000219923
"gamma[1,715]",0.357179191,0.129383473,0.12203233,0.352029942,0.61678028,14644.10829,1.00006993
"gamma[1,716]",0.483831724,0.149110228,0.182121859,0.491172568,0.749849084,14790.8677,1.000114179
"gamma[1,717]",0.552223738,0.160567865,0.21639872,0.565441029,0.820664763,14369.18755,1.000127972
"gamma[1,718]",0.477365718,0.145016891,0.182125219,0.484730232,0.732928224,14459.87758,1.000125041
"gamma[1,719]",0.164321954,0.067095172,0.051350839,0.158551234,0.309009857,14850.89647,1.000019339
"gamma[1,720]",0.000828277,0.002071478,6.56853E-07,0.000152758,0.006244182,13056.42016,1.000395395
"gamma[1,721]",0.343435263,0.066255553,0.211982015,0.34416684,0.472073489,14648.31866,1.000122095
"gamma[1,722]",0.666155836,0.077247393,0.493693762,0.673426238,0.795640007,13979.59923,1.000051918
"gamma[1,723]",0.757664687,0.075046256,0.580891251,0.768834668,0.871389861,12564.92872,1.000019678
"gamma[1,724]",0.82208453,0.068587586,0.656104901,0.834365105,0.918743835,11997.13164,1.000035117
"gamma[1,725]",0.832077389,0.072637897,0.656108171,0.845514857,0.932505643,11530.48814,1.000090282
"gamma[1,726]",0.871932726,0.062411133,0.71914615,0.884518163,0.954640847,11615.92782,1.000103184
"gamma[1,727]",0.904722421,0.051727923,0.777887564,0.915680992,0.969848575,11669.6378,1.000094233
"gamma[1,728]",0.882769927,0.064255553,0.725118532,0.896151963,0.966984553,11270.02208,1.000089846
"gamma[1,729]",0.880394963,0.067519483,0.71609201,0.893935372,0.968236529,11176.20035,1.0000562
"gamma[1,730]",0.819931115,0.100983208,0.576214447,0.839298405,0.956385293,10860.92765,1.000029925
"gamma[1,731]",0.844657116,0.089906677,0.625410466,0.862870673,0.962601628,11145.41552,1.000027872
"gamma[1,732]",0.779857241,0.119068181,0.499049127,0.800141003,0.947112901,11032.67209,1.000032015
"gamma[1,733]",0.709033779,0.145693124,0.382831008,0.728815631,0.927778041,11014.91216,1.00006675
"gamma[1,734]",0.732170462,0.137044264,0.416022465,0.753179522,0.933042443,11363.11778,1.000042063
"gamma[1,735]",0.620180579,0.172342598,0.262301076,0.634176509,0.900621228,11119.49069,1.00003945
"gamma[1,736]",0.601041339,0.171933388,0.248876032,0.612495884,0.889941011,11285.61097,1.000038302
"gamma[1,737]",0.410263728,0.213107274,0.065111625,0.395200366,0.822319839,10815.52381,1.000147964
"gamma[1,738]",0.580433882,0.176719278,0.220546404,0.591660207,0.880054185,11630.63877,1.000053097
"gamma[1,739]",0.576928029,0.179232281,0.211263986,0.588629668,0.879357256,11715.4975,1.000062847
"gamma[1,740]",0.577749585,0.178665678,0.212103464,0.589377701,0.878652589,11778.94565,1.00005541
"gamma[1,741]",0.421092239,0.209813319,0.073975169,0.4094199,0.823345844,11010.10061,1.000125234
"gamma[1,742]",0.563261003,0.184205956,0.193022668,0.573951923,0.875758362,11666.04571,1.000034717
"gamma[1,743]",0.540729592,0.191550787,0.167569903,0.54909066,0.869863688,11394.99233,1.000045572
"gamma[1,744]",0.678032745,0.161547036,0.305490249,0.703167283,0.915325857,12125.96934,1.000020613
"gamma[1,745]",0.678916115,0.159573531,0.309468417,0.703950101,0.912231226,12200.00396,1.000026803
"gamma[1,746]",0.560545513,0.179361122,0.197047446,0.572238497,0.86252389,11620.76538,1.000049834
"gamma[1,747]",0.609751868,0.165620345,0.247686572,0.627780782,0.872543056,12404.05617,1.000037734
"gamma[1,748]",0.500512713,0.16969081,0.170410392,0.504958023,0.806521227,12157.92839,1.000074827
"gamma[1,749]",0.377565231,0.168033296,0.10002504,0.361864477,0.726940732,12035.2817,1.000170283
"gamma[1,750]",0.22994845,0.168116787,0.018991608,0.188982413,0.627733222,11457.8691,1.000342994
"gamma[1,751]",0.343225544,0.158881509,0.103061315,0.319267975,0.689610983,12076.39824,1.000260937
"gamma[1,752]",0.642581427,0.110078972,0.401037433,0.649199248,0.835457447,13542.62452,1.000091704
"gamma[1,753]",0.777802698,0.098463012,0.526506171,0.799148691,0.909580089,13036.53492,1.000014118
"gamma[1,754]",0.798630022,0.097445438,0.546466124,0.822140398,0.919322974,12741.62158,1.000008294
"gamma[1,755]",0.727600502,0.097183856,0.484319746,0.746921264,0.860539057,13120.89595,1.000018568
"gamma[1,756]",0.528459776,0.085555441,0.331684463,0.538276867,0.669418724,13989.95991,1.000037032
"gamma[1,757]",0.00173539,0.004349193,3.33985E-06,0.000365469,0.01264367,12923.50811,1.00042249
"gamma[1,758]",0.097894653,0.055143375,0.018886035,0.088227518,0.2261921,14391.71528,0.999919772
"gamma[1,759]",0.175235245,0.090279215,0.035289975,0.163729716,0.372694855,13573.98887,0.999959055
"gamma[1,760]",0.430381948,0.134678815,0.161599825,0.433746189,0.681486176,14196.9233,0.999991778
"gamma[1,761]",0.524989614,0.146067555,0.215562993,0.535933163,0.77516083,13662.19464,1.000008795
"gamma[1,762]",0.620539249,0.14692554,0.286588429,0.639889809,0.849496915,13657.58151,1.000043601
"gamma[1,763]",0.644749909,0.146409885,0.306656964,0.665899457,0.866811056,13511.63336,1.000047377
"gamma[1,764]",0.518680554,0.155105327,0.209782537,0.523370973,0.797051657,12349.96236,1.000055631
"gamma[1,765]",0.354500397,0.184479784,0.057923368,0.340938828,0.723283654,11156.88288,1.000149621
"gamma[1,766]",0.627592476,0.140174199,0.313134447,0.640626072,0.85686009,12293.07794,1.000018728
"gamma[1,767]",0.708835288,0.1357747,0.379447954,0.731781762,0.904413164,12433.164,1.000002491
"gamma[1,768]",0.705502678,0.138222036,0.374275374,0.728732885,0.904932164,12171.01911,0.999987778
"gamma[1,769]",0.716229727,0.134338915,0.387744853,0.740779231,0.905111735,12388.17832,0.999990504
"gamma[1,770]",0.589974343,0.151011234,0.260245585,0.606981068,0.83100574,11678.81638,0.999979089
"gamma[1,771]",0.670205793,0.128475903,0.360807173,0.692158805,0.857672714,13017.51186,1.000001362
"gamma[1,772]",0.640420748,0.121856201,0.347220297,0.660723006,0.822016675,13730.2734,1.000036223
"gamma[1,773]",0.465252969,0.099135008,0.242263169,0.474827961,0.635460702,14457.90354,1.000065415
"gamma[1,774]",0.000671273,0.001367058,2.7209E-06,0.000212853,0.004267767,13340.90464,1.000399942
"gamma[1,775]",0.075432274,0.0521444,0.019155973,0.061632971,0.216082062,13148.14843,1.00017987
"gamma[1,776]",0.013128029,0.012194365,0.000723639,0.009400178,0.045833484,12911.61307,1.000341306
"gamma[1,777]",0.536204673,0.069896481,0.385849189,0.540137424,0.664536352,14517.42127,1.000013798
"gamma[1,778]",0.705308904,0.072721711,0.537485445,0.714360292,0.821783257,13223.87098,0.999980637
"gamma[1,779]",0.817120319,0.063421946,0.661717385,0.828213033,0.907372418,12371.65782,0.999986252
"gamma[1,780]",0.851445922,0.059232311,0.708470885,0.861796404,0.933708148,11450.27924,1.000004417
"gamma[1,781]",0.892750636,0.052168512,0.762243222,0.902959756,0.959322146,11268.78605,1.000008309
"gamma[1,782]",0.903503884,0.051700461,0.771692564,0.914041212,0.968111854,11341.07389,1.000021534
"gamma[1,783]",0.874669653,0.064319381,0.717903378,0.886410645,0.961642806,11465.49857,1.000026471
"gamma[1,784]",0.76392285,0.110923797,0.510695151,0.77981735,0.930889281,11268.79475,1.000014553
"gamma[1,785]",0.62914749,0.15963819,0.290161465,0.645459954,0.887691168,11166.56833,1.000049286
"gamma[1,786]",0.659086655,0.146241536,0.342050867,0.67525931,0.892589236,11896.36228,1.000039202
"gamma[1,787]",0.56218951,0.163585739,0.232848649,0.570670098,0.846733573,11870.66175,1.00007306
"gamma[1,788]",0.572123664,0.157534188,0.251412615,0.580222424,0.845004877,12556.13273,1.000028628
"gamma[1,789]",0.397605121,0.171998058,0.102893106,0.386919177,0.745207446,11984.58997,1.000039994
"gamma[1,790]",0.386809058,0.162617788,0.109869674,0.373876779,0.721561571,12584.86367,0.99999216
"gamma[1,791]",0.247834328,0.14641065,0.045605691,0.218893633,0.597761431,11943.19473,1.000067839
"gamma[1,792]",0.122177128,0.127257161,0.004209115,0.077039002,0.477096881,11111.18208,1.000294325
"gamma[1,793]",0.235133118,0.138049223,0.046931563,0.206229387,0.569186611,12316.77811,1.000122324
"gamma[1,794]",0.35137971,0.151297806,0.099697315,0.336553112,0.674498706,13249.43913,1.000073023
"gamma[1,795]",0.282133964,0.159247258,0.051544862,0.25488699,0.644191554,11932.93968,1.000228612
"gamma[1,796]",0.589346737,0.144178833,0.272449988,0.602440838,0.830861576,12830.28201,1.000055352
"gamma[1,797]",0.669929245,0.145631343,0.326269882,0.692319609,0.888281103,12586.7873,1.000043887
"gamma[1,798]",0.632580178,0.160384485,0.279072712,0.650369533,0.88580653,11694.04525,1.000041999
"gamma[1,799]",0.718101227,0.149266267,0.35441307,0.746470396,0.925580191,12048.25099,1.000031763
"gamma[1,800]",0.676686781,0.161811094,0.30560127,0.700937944,0.915889363,11677.97332,1.000043173
"gamma[1,801]",0.698552101,0.158467239,0.324723755,0.726627793,0.92417128,12050.91832,1.000060953
"gamma[1,802]",0.637321411,0.17230362,0.260779313,0.65844971,0.903196474,11943.06874,1.000082827
"gamma[1,803]",0.586441165,0.18276442,0.208579253,0.601624529,0.886392902,11847.75616,1.000080023
"gamma[1,804]",0.443448604,0.209409542,0.082416482,0.437853011,0.834069582,11374.17161,1.000149333
"gamma[1,805]",0.457082802,0.206774317,0.094160461,0.453615288,0.836768391,11685.06432,1.000143671
"gamma[1,806]",0.461401216,0.206071351,0.09558041,0.458847412,0.839888691,12044.84124,1.000178372
"gamma[1,807]",0.481949278,0.203819356,0.110458101,0.48329211,0.847674417,12382.53366,1.00020209
"gamma[1,808]",0.537264706,0.195146951,0.156201917,0.547686882,0.869474202,12897.83813,1.00020674
"gamma[1,809]",0.55263399,0.189117649,0.175904245,0.564226965,0.87218891,13042.21947,1.000217732
"gamma[1,810]",0.542347542,0.182246638,0.18249633,0.550073919,0.860149864,12911.07532,1.000226215
"gamma[1,811]",0.367212563,0.203497501,0.058564881,0.341195628,0.790568439,11679.6691,1.000338641
"gamma[1,812]",0.651854983,0.139973867,0.347221272,0.663878515,0.888450651,12698.52772,1.000213788
"gamma[1,813]",0.719162426,0.129494497,0.415733389,0.739080109,0.915477168,12873.67946,1.000190959
"gamma[1,814]",0.674414726,0.13335108,0.381750905,0.685470492,0.89901724,12326.13478,1.000219291
"gamma[1,815]",0.442419878,0.199672498,0.104902943,0.430870976,0.830444571,11316.38261,1.000314564
"gamma[1,816]",0.745121615,0.105329554,0.512205939,0.751940047,0.921702466,11663.1025,1.000192227
"gamma[1,817]",0.836263224,0.086222554,0.614480859,0.852519086,0.953331619,11745.20693,1.000122203
"gamma[1,818]",0.839447317,0.088044642,0.614135905,0.856065811,0.956848044,11590.30861,1.000103706
"gamma[1,819]",0.78493643,0.105995596,0.535353264,0.799486156,0.941723822,11425.46737,1.000109439
"gamma[1,820]",0.573908557,0.187306222,0.207495311,0.585177227,0.888521783,10934.8869,1.000131042
"gamma[1,821]",0.525314327,0.206439253,0.130811068,0.534751811,0.875412004,10863.46763,1.000113924
"gamma[1,822]",0.583936,0.19317466,0.189451795,0.601165887,0.894066835,10975.27154,1.000063762
"gamma[1,823]",0.709174515,0.15565178,0.342673602,0.736244805,0.930828793,11306.24245,1.000024983
"gamma[1,824]",0.697318777,0.162057523,0.322640401,0.724762753,0.928863206,11156.64365,1.000014122
"gamma[1,825]",0.663745284,0.17342288,0.276959329,0.689753818,0.918697177,10950.42618,1.000030918
"gamma[1,826]",0.780220688,0.125439991,0.469530414,0.806062911,0.945304923,11283.04716,1.000029271
"gamma[1,827]",0.781019593,0.12241507,0.477613789,0.806179803,0.94203744,11222.82394,1.000034074
"gamma[1,828]",0.773392716,0.122564751,0.474521557,0.7981954,0.936403153,11131.07278,1.000023785
"gamma[1,829]",0.807473144,0.105787716,0.535938671,0.831040757,0.940999913,11576.46984,1.000036144
"gamma[1,830]",0.768176002,0.110573506,0.493783031,0.789935444,0.917339021,11657.8295,1.000033765
"gamma[1,831]",0.641661996,0.136280812,0.332610758,0.662459922,0.8473004,11234.06831,1.000032239
"gamma[1,832]",0.684607461,0.110960514,0.420224158,0.70220639,0.849107062,12422.60915,1.000033139
"gamma[1,833]",0.677189477,0.103446902,0.427160642,0.693036322,0.834086876,13642.62433,1.00004962
"gamma[1,834]",0.511813095,0.089947597,0.310656555,0.519094722,0.670010272,14419.76142,1.000059226
"gamma[1,835]",0.002106331,0.004666642,2.87979E-06,0.000464467,0.015250461,11965.08005,1.000385029
"gamma[1,836]",0.542665451,0.105719785,0.28951321,0.558464508,0.703891777,13112.9475,1.000136681
"gamma[1,837]",0.714299056,0.123336342,0.399396987,0.741764743,0.874223056,12383.6706,1.000127537
"gamma[1,838]",0.745936821,0.124275155,0.424080497,0.775677649,0.901398624,12236.33185,1.000125313
"gamma[1,839]",0.681444019,0.119932624,0.381551673,0.704137506,0.850713579,12788.29822,1.00013845
"gamma[1,840]",0.601513201,0.118072962,0.323746914,0.61769692,0.786993688,13562.4861,1.000145042
"gamma[1,841]",0.287944653,0.080110674,0.13573247,0.286519921,0.448194475,15150.80206,1.00014919
"gamma[1,842]",0.02153497,0.018857797,0.001494767,0.016229954,0.071249137,13248.78787,1.000130363
"gamma[1,843]",0.090305356,0.059225286,0.021551429,0.075584466,0.247945926,13553.62698,1.000139117
"gamma[1,844]",0.003373771,0.004105054,0.000156832,0.002043903,0.014431901,15001.24036,1.000005577
"gamma[1,845]",0.080353491,0.059637567,0.01463501,0.064415533,0.240846781,13166.10556,1.000206094
"gamma[1,846]",0.009754943,0.010296291,0.000743691,0.006570737,0.03778653,15154.37295,0.999997506
"gamma[1,847]",0.120209645,0.08149589,0.023244302,0.09992534,0.339036669,14029.45293,1.000164805
"gamma[1,848]",0.065273469,0.048809723,0.011622355,0.052171822,0.197432274,15625.091,1.000112363
"gamma[1,849]",0.033266969,0.030791918,0.003996057,0.024032413,0.117664197,15505.86499,1.000002269
"gamma[1,850]",0.045013614,0.037486545,0.007251924,0.03434339,0.147034292,15789.95144,1.000032532
"gamma[1,851]",0.027612299,0.027223703,0.002798641,0.019230133,0.102709259,15217.63853,0.99998967
"gamma[1,852]",0.128512595,0.08505323,0.025655567,0.107413504,0.354699265,14447.2917,1.000104988
"gamma[1,853]",0.054636916,0.043925162,0.008124543,0.042331236,0.173499315,15381.53533,0.999997992
"gamma[1,854]",0.117661117,0.078779357,0.023532809,0.09787086,0.326598599,14574.06976,1.000109078
"gamma[1,855]",0.023353829,0.023235851,0.002302391,0.016164112,0.087245772,15225.43098,1.000006213
"gamma[1,856]",0.0430348,0.034835012,0.007301118,0.033429268,0.137595463,15761.35943,1.000042304
"gamma[1,857]",0.021729846,0.022671969,0.001882106,0.014531978,0.083485296,15087.79523,1.000066286
"gamma[1,858]",0.048965932,0.037450669,0.007540488,0.038875641,0.148802906,15433.80433,1.000077143
"gamma[1,859]",0.264405625,0.130808677,0.067996459,0.243995201,0.568144144,14699.85532,1.000144702
"gamma[1,860]",0.265416666,0.129564922,0.069206589,0.24555189,0.563273503,14942.68602,1.000135692
"gamma[1,861]",0.151629089,0.078586142,0.037831355,0.138471369,0.339684474,15928.44621,1.000082964
"gamma[1,862]",0.024911946,0.028071639,0.000739634,0.015306185,0.104114159,12529.75929,1.000259091
"gamma[1,863]",0.527836776,0.105953774,0.277795333,0.542548964,0.692767387,13505.99677,1.000104355
"gamma[1,864]",0.7074601,0.126626316,0.387320696,0.734004983,0.874928319,12647.0694,1.000114321
"gamma[1,865]",0.738109623,0.128277861,0.40980138,0.767261299,0.901867016,12512.94974,1.000112784
"gamma[1,866]",0.6698337,0.123805858,0.366806374,0.692229606,0.848039601,13068.09595,1.000100768
"gamma[1,867]",0.431607994,0.105021737,0.218604554,0.433368485,0.63379921,14119.33113,1.000018791
"gamma[1,868]",0.106337087,0.070163812,0.01497677,0.091466281,0.279372628,12977.16876,1.000082267
"gamma[1,869]",0.163956553,0.082613245,0.045459008,0.149433667,0.362835643,15774.28205,0.999993302
"gamma[1,870]",0.077675336,0.048015388,0.016239743,0.06698413,0.199219344,15816.95935,0.999987081
"gamma[1,871]",0.01003708,0.014501212,0.000270125,0.004943536,0.051250132,13404.58243,1.000272867
"gamma[1,872]",0.108691281,0.059439412,0.032353129,0.096193262,0.261795559,14546.59693,1.000012173
"gamma[1,873]",0.050509599,0.039466382,0.005190877,0.040170316,0.152152698,12756.17987,1.000300645
"gamma[1,874]",0.552568971,0.082356154,0.376895518,0.557504442,0.7009511,14434.65567,1.000050637
"gamma[1,875]",0.711087406,0.086888351,0.510601422,0.721745992,0.849358631,13667.81886,1.000055442
"gamma[1,876]",0.720320177,0.093923874,0.504945919,0.733077616,0.865706297,12142.79951,1.000050504
"gamma[1,877]",0.77861496,0.090593234,0.566244648,0.793645855,0.910234395,11733.62297,1.000002755
"gamma[1,878]",0.721953019,0.12455513,0.425302436,0.743161811,0.900917183,10929.15355,1.000013678
"gamma[1,879]",0.842809178,0.076214728,0.658626164,0.856710906,0.94809486,11114.86979,0.999985497
"gamma[1,880]",0.894742591,0.054630461,0.761903559,0.905216986,0.967174742,11137.60847,1.000013523
"gamma[1,881]",0.913829664,0.045927487,0.802270503,0.922342469,0.974023636,11295.61752,1.000072266
"gamma[1,882]",0.89058256,0.055436258,0.760742197,0.899452731,0.968440216,11340.72411,1.000119656
"gamma[1,883]",0.838710579,0.077009358,0.665240958,0.848287749,0.954991223,11207.67255,1.000131673
"gamma[1,884]",0.662835379,0.155413531,0.33657625,0.676648596,0.913999025,11005.44287,1.000154736
"gamma[1,885]",0.638990988,0.158764909,0.319207657,0.648171276,0.905348637,10911.36238,1.000133654
"gamma[1,886]",0.496621713,0.211031347,0.113687885,0.498460509,0.870438767,10817.96934,1.000182128
"gamma[1,887]",0.79721385,0.081123415,0.641242091,0.798444798,0.940486437,10774.28821,1.000139829
"gamma[1,888]",0.899539258,0.04012259,0.817059278,0.901386138,0.967848759,11182.38564,1.000159387
"gamma[1,889]",0.939064026,0.024332068,0.886004707,0.941116703,0.97882684,11607.29348,1.000163902
"gamma[1,890]",0.944347463,0.021257961,0.896582031,0.946470321,0.978623234,11977.74411,1.000155993
"gamma[1,891]",0.92353378,0.02554603,0.866113117,0.925578142,0.966998068,12537.39116,1.000155906
"gamma[1,892]",0.849846791,0.041367955,0.764413617,0.850546624,0.929451096,12651.37709,1.000204465
"gamma[1,893]",0.68254444,0.069570988,0.564188812,0.675681065,0.841715167,11597.27165,1.000254756
"gamma[1,894]",0.185255042,0.162812346,0.010922688,0.134455569,0.613698264,10695.18562,1.000428104
