"","mean","MCSE","q10","q50","q90","ESS","Rhat"
"gamma[2,923]",0.812557817288222,0.103238072226555,0.555411522372362,0.832740270949482,0.953348434379663,13030.0409928874,1.00070502288213
"gamma[2,924]",0.840544905462298,0.097270058378864,0.595527237910831,0.862642723233952,0.964968947068636,12553.331097508,1.00078393484841
"gamma[2,925]",0.832542549670462,0.0973579645996029,0.588107280643122,0.854184418340545,0.957746478486692,12383.7320830353,1.00080380228509
"gamma[2,926]",0.816654508357467,0.0972220058822592,0.576071838712598,0.837118013236349,0.945541661240661,12147.4876360292,1.0008247694799
"gamma[2,927]",0.76986979865465,0.0970605472640589,0.535095807534883,0.787444956633303,0.908507287695791,11838.4974285392,1.00084048605935
"gamma[2,928]",0.644189791670889,0.0938564795790803,0.430228105713639,0.655691803280606,0.795032303981893,11466.8635910016,1.00085351763742
"gamma[2,929]",0.410328737889991,0.0741533715374915,0.258134007687436,0.411741267286308,0.549949286831795,10728.9274879522,1.00081921988589
"gamma[2,930]",0.0589798785920288,0.0242452035467497,0.0236330395291927,0.0550564322081254,0.117600508691475,10931.7515504637,1.00053025630925
"gamma[2,931]",0.00195235117901067,0.00397005906970949,0.0000410609010186046,0.000797656393328782,0.0113111369600084,11069.9418851558,1.00017012357224
"gamma[2,932]",0.230975454622553,0.099862974810327,0.064040554191366,0.22291368162661,0.440056935807861,10732.9866365874,1.00082544073573
"gamma[2,933]",0.316626096570505,0.132449102587679,0.0896615368736418,0.308580529357447,0.586057039053404,10805.4662656845,1.00084897159223
"gamma[2,934]",0.415245648879358,0.1604577779809,0.125832636893208,0.411465538538639,0.725031578459457,10891.8041152763,1.00084772377579
"gamma[2,935]",0.464680958083504,0.171532370991433,0.146281601014132,0.464589708109223,0.784485248176555,10887.1393622055,1.00084320710269
"gamma[2,936]",0.525772903980268,0.181787389407682,0.174999851177803,0.531842428024622,0.84674775157032,11045.6705849261,1.00083938500451
"gamma[2,937]",0.546884867478619,0.184205090850979,0.184468903883552,0.555349195489244,0.864065894493258,11149.5432828846,1.00084434814831
"gamma[2,938]",0.590089033673134,0.187571831625413,0.208104784557919,0.603757607906536,0.898277938660655,11320.5388207365,1.00082316867719
"gamma[2,939]",0.590983276608113,0.185446210245642,0.211179840765028,0.605745436536277,0.893079441032629,11377.0366717322,1.00081496325362
"gamma[2,940]",0.584055990563856,0.18136087985905,0.211106220433248,0.598650421302622,0.879548109809261,11424.9454047984,1.0007983407761
"gamma[2,941]",0.514714049926344,0.164612050449394,0.183147721551966,0.524957076439309,0.793355981165759,11399.8055682667,1.00079691816962
"gamma[2,942]",0.314899710671583,0.110665951324387,0.105183316892953,0.31607896179562,0.520097557162278,11282.697825576,1.00083257605581
"gamma[2,943]",0.00567532809376724,0.0116090872161382,0.000246833773332185,0.00242091310456361,0.0315646255598403,10140.7503491369,1.00024762659301
"gamma[2,944]",0.0115745980758419,0.0169008203548112,0.000931687783881372,0.00630668076725065,0.0545255679184163,9484.19137361127,1.00040919239581
"gamma[2,945]",0.0396455600999002,0.0389471778215639,0.00500384705798538,0.0272038750243414,0.148059785209954,9603.61151086724,1.00056467820565
"gamma[2,946]",0.0926512140828812,0.0747381597721036,0.0147012058450618,0.0700991547046861,0.297758457285861,9888.02781670192,1.00065795101777
"gamma[2,947]",0.149736231459817,0.10813539961449,0.0265047427441314,0.118733543817939,0.439769679108312,10174.2491585185,1.00072422428812
"gamma[2,948]",0.150641420134307,0.112007323162783,0.0254326086276513,0.11823805376295,0.451242223183717,10101.0226460002,1.00074065393831
"gamma[2,949]",0.109783142642186,0.0986252424524616,0.012519053956892,0.0780728935328959,0.381028541645261,9733.02586113022,1.0006980222772
"gamma[2,950]",0.206954698848358,0.139806041953192,0.0376140508382447,0.170247535860877,0.566626298253692,10140.632741701,1.00078767832364
"gamma[2,951]",0.227687419985051,0.149322444814193,0.0425307160521394,0.189862877115371,0.607722201944571,10171.776341042,1.00079600660582
"gamma[2,952]",0.216453430466397,0.145455571701958,0.0390686686454526,0.178175268741449,0.589133760945249,10041.6515189231,1.00078731027034
"gamma[2,953]",0.148535098416563,0.121967857282307,0.0185202703269053,0.111385052245109,0.479020875132337,9635.10436653198,1.00068747622289
"gamma[2,954]",0.137806929625799,0.116968356104534,0.0156216085175934,0.101634603707499,0.454843184091858,9590.04462143604,1.00066701303328
"gamma[2,955]",0.230748721836824,0.141199813010158,0.0462354835676022,0.199390131774245,0.579357770241852,9992.91878672334,1.00074732485944
"gamma[2,956]",0.39691366355353,0.179445023414806,0.106952805481561,0.377524423439972,0.773043754913959,10713.2861002359,1.0007708971667
"gamma[2,957]",0.455924500424867,0.193144129624223,0.129430391750253,0.440198490255372,0.839816931418782,10973.0244630973,1.00075502807225
"gamma[2,958]",0.454422669282062,0.192794502487453,0.12860218285616,0.439039963015956,0.837793605015748,10997.1559295383,1.0007474180224
"gamma[2,959]",0.397291728663173,0.179299643501021,0.105841941154974,0.378386931526946,0.768100603639018,10860.8140767458,1.00073264013768
"gamma[2,960]",0.364288662142615,0.168303066917429,0.0950982622343819,0.344609379753165,0.719040326721359,10834.6016167172,1.00072442223927
"gamma[2,961]",0.276500959804219,0.136179276692295,0.0681707581219031,0.2568023802865,0.574872209862445,10657.3673246291,1.00072703232458
"gamma[2,962]",0.138852979341363,0.0770652439498242,0.0307686794764833,0.124614258423947,0.321000995496496,10311.98491004,1.00077500364228
"gamma[2,963]",0.0236562745210802,0.0175142164015155,0.00378386713650925,0.0189226323925309,0.0687494270488797,10117.1150493007,1.00072665675637
"gamma[2,964]",0.00000731085667960262,0.0000195488231972965,0.000000083039945963165,0.00000206895485281121,0.0000466095663944766,11203.2461252345,1.0000497910538
"gamma[2,965]",0.00983467558504958,0.00748391084361491,0.00201947693688985,0.00781316842744877,0.0291455222545888,12792.2905198783,1.00037042747237
"gamma[2,966]",0.00935270749169775,0.00727524817445617,0.00188886610085148,0.00736272151732436,0.0282257415696183,12690.1630892502,1.00038831019888
"gamma[2,967]",0.00116310149107378,0.00141646453828491,0.000132244050035422,0.000740346540821564,0.00474226493161913,11900.1542457691,1.00035543730358
"gamma[2,968]",0.00232394621420005,0.00245364073393857,0.000304017510311172,0.00158392600241923,0.00865129403137449,11485.4906115445,1.00044498085606
"gamma[2,969]",0.0939532315856665,0.0607810071272053,0.020253498618926,0.0789690033279974,0.25093131807107,12718.4843515034,1.00038132264051
"gamma[2,970]",0.120007815683488,0.076218806319503,0.0264212851625573,0.101442567856268,0.315867930783381,12774.9860495313,1.00037528033652
"gamma[2,971]",0.0998722145935507,0.0643506204246042,0.0216796410541804,0.083976224269765,0.265786005561496,12700.724131105,1.00037941380769
"gamma[2,972]",0.0110822862592071,0.00872932842509543,0.0019991553082721,0.00863154782991521,0.0340917641866548,11700.2240324329,1.00053101413073
"gamma[2,973]",0.00000164812505544421,0.00000464983663310704,0.0000000116829164369756,0.000000414406799785366,0.0000110118938128587,11864.3666442225,0.999995622595976
"gamma[2,974]",0.343072384384844,0.0828759618533575,0.164891622674428,0.348884784425181,0.487538922066009,10844.8381720139,1.00077179417641
"gamma[2,975]",0.57637058518157,0.122499280906012,0.293334134391965,0.593060383665664,0.765454424458746,11074.0360098357,1.00080353639009
"gamma[2,976]",0.699441355144815,0.136769018980529,0.369978327712825,0.724666078658971,0.89164583417581,11136.5401829532,1.00078877650124
"gamma[2,977]",0.749526436296343,0.140983725026094,0.403045902047073,0.778897995380853,0.936935529961854,11156.9896291102,1.00079139558057
"gamma[2,978]",0.765998664171665,0.142635724975824,0.413414948412947,0.796333081562299,0.952492507709324,11130.8322393083,1.0007964308609
"gamma[2,979]",0.753861194663759,0.144245230794857,0.401403022630619,0.782495733876204,0.948274111174275,11080.2864623174,1.00082088998081
"gamma[2,980]",0.688634088535122,0.14728572224541,0.349584660397911,0.710116681145571,0.911095757123112,10943.5968502989,1.00087200476764
"gamma[2,981]",0.661450408984022,0.148492799049,0.328606079982343,0.679096104517006,0.896550470566032,10859.85241597,1.00088065500372
"gamma[2,982]",0.590693410781168,0.146996922469345,0.279018607443006,0.600228544175888,0.847248648063429,10736.9419399545,1.00089321393604
"gamma[2,983]",0.388289006318118,0.143010314059044,0.146041109422197,0.375284394793821,0.702241890951171,10623.8625356156,1.00078936540791
"gamma[2,984]",0.229729678291737,0.134245984085224,0.0514536713193961,0.200725949335512,0.569569257957275,10661.2868761928,1.00057519360431
"gamma[2,985]",0.18022537726685,0.126315460252082,0.0289867369305055,0.147646676481334,0.514343384234059,10642.0310302935,1.00049033953442
"gamma[2,986]",0.14757977713069,0.118555159857222,0.0172297723148867,0.113949740401335,0.471100771419751,10729.9801022764,1.00040917567445
"gamma[2,987]",0.456886474909632,0.148826363330761,0.171726195433067,0.457398594393399,0.745537376732404,10632.2213217932,1.00087680220603
"gamma[2,988]",0.566571138132312,0.166019694193654,0.225266319461025,0.577619324054417,0.851814849416589,10963.3853241035,1.00089318816258
"gamma[2,989]",0.599708103976343,0.170967352667257,0.241651949777978,0.614535017277253,0.883226824376291,11084.1058755655,1.00089109835603
"gamma[2,990]",0.5955257952314,0.170842773479511,0.238686497906439,0.610023078105764,0.880001749999251,11122.4074332293,1.00088623358859
"gamma[2,991]",0.653510770621281,0.170894481140938,0.278943500397363,0.675223233837529,0.917171739925808,11147.7874026932,1.00088107090152
"gamma[2,992]",0.693607772949818,0.16937404091285,0.307850894615031,0.720363024921665,0.939798560169026,11144.172041489,1.00086156137359
"gamma[2,993]",0.6955674622691,0.167689686892706,0.312177896542176,0.722660231643811,0.937869135786581,11141.1875774952,1.0008539863793
"gamma[2,994]",0.654298187283591,0.163202763917867,0.289774917758061,0.676558801067255,0.902659694451213,11034.0295543008,1.00086298227434
"gamma[2,995]",0.571810172935951,0.153101211449555,0.244359931248799,0.585702492629288,0.82708477115662,10907.2283914857,1.00088515289175
"gamma[2,996]",0.343992276129907,0.122470745441016,0.128818575335175,0.336857546484541,0.611998526472514,10534.2083516771,1.00088635579673
"gamma[2,997]",0.0700597151568929,0.0856762164693503,0.00386920434346501,0.0399381542350411,0.323111457306992,10311.7413382207,1.0004167410782
"gamma[2,998]",0.155266428020628,0.122188864397438,0.0230968967712316,0.119296836032989,0.484785431043595,9957.64963016822,1.00072371988789
"gamma[2,999]",0.211840160071724,0.148775172540675,0.0364605510761464,0.171265031808245,0.59927119555097,10064.7390851336,1.0007944673756
"gamma[2,1000]",0.253477118627465,0.16659399555487,0.0473697778756774,0.210905997761136,0.673178563556918,10126.3851877479,1.00082235214451
"gamma[2,1001]",0.24114974221466,0.166480004269559,0.0414748877981994,0.196056095005749,0.66857565521436,10027.9448455987,1.00079931453333
"gamma[2,1002]",0.225712130490761,0.164410843964193,0.0351675575472485,0.178566875164417,0.655084787338658,10002.1701437856,1.00077526211984
"gamma[2,1003]",0.240058367996756,0.167808649664985,0.0416000292593656,0.193682189940194,0.674128291487329,10025.6477182794,1.00078852999165
"gamma[2,1004]",0.205015197961648,0.156167756453679,0.031710101784884,0.158675749985505,0.62502636223051,9896.96470288863,1.0007324834481
"gamma[2,1005]",0.143945807484526,0.136279414406818,0.0135896703430336,0.0981472050074035,0.531836955623865,9804.44555416698,1.00057623121196
"gamma[2,1006]",0.15664995733601,0.137164335610119,0.0205726319393636,0.11178799475464,0.543111782068403,9786.98875082049,1.00058109308613
"gamma[2,1007]",0.184749070515585,0.140306750909918,0.0352509364097396,0.141799781226345,0.572336506007586,9864.65838297858,1.00061080697306
"gamma[2,1008]",0.162934564558692,0.131603451143209,0.0266621703776956,0.121883791707905,0.532059040019959,10086.6475438774,1.00051335550228
"gamma[2,1009]",0.381506334148401,0.131443219033505,0.194925770730011,0.355336966278272,0.705450614325004,10151.366873647,1.00067247356805
"gamma[2,1010]",0.466510228733492,0.129341232642583,0.264961268120355,0.446966111856044,0.766157520090797,10443.6507217471,1.00067121846095
"gamma[2,1011]",0.505273771972342,0.12492939258314,0.300326227687754,0.490109653549963,0.786308781807082,10846.4631366951,1.00060042394266
"gamma[2,1012]",0.788227165957529,0.0627860869922627,0.674124041708512,0.784335584825552,0.918481100066381,10797.7227325003,1.00068402209546
"gamma[2,1013]",0.894869451845857,0.0363404081461631,0.821540354082604,0.895178061727253,0.963532443694834,11287.4025210889,1.00065531021924
"gamma[2,1014]",0.933381586203522,0.0245518461562279,0.881316647043859,0.934613522289731,0.976965671050339,11993.1154884692,1.00055467982041
"gamma[2,1015]",0.969608383011279,0.0119376444168239,0.942705897195622,0.970738027007608,0.989345137968078,12669.606677695,1.0005007098658
"gamma[2,1016]",0.9834756548171,0.00656707269290186,0.968036538335016,0.984345514125241,0.993829673906702,14251.8870408623,1.00032120828069
"gamma[2,1017]",0.989318803137024,0.00421684030102639,0.979236170564853,0.989940009219157,0.995722456153417,16533.5218701281,1.00010028260141
"gamma[2,1018]",0.990879815579651,0.00371837762970044,0.981953046692474,0.991474071606751,0.99636879243322,17908.8346743497,0.999946528999692
"gamma[2,1019]",0.990381776443499,0.00429071719367005,0.979877693852931,0.991160008919871,0.996439947662423,17925.8893991063,0.999905013067318
"gamma[2,1020]",0.985264614958909,0.00724223933972955,0.967306323053715,0.986679042547444,0.995071703411163,17223.1326051518,0.999920579060296
"gamma[2,1021]",0.982053742296867,0.0091434084859739,0.959425655413598,0.983867566369542,0.994311790860957,17014.4457167147,0.99992613275313
"gamma[2,1022]",0.986268110476729,0.00710285688104946,0.968283604887918,0.987708851693728,0.995761099447505,17279.5858917401,0.999921932656361
"gamma[2,1023]",0.985387063555827,0.00779744664287207,0.965491372385699,0.987021656801057,0.995668853920482,16751.072159518,0.999957918241372
"gamma[2,1024]",0.979129414437821,0.0115207253208519,0.949895358388628,0.981611023204166,0.994116691699434,16218.066676156,0.999979741803832
"gamma[2,1025]",0.967679362151217,0.018007785845502,0.922109073198654,0.97155565916975,0.991273619269744,15716.2222123584,0.999994722925903
"gamma[2,1026]",0.944065715364815,0.030691600311358,0.866985283775968,0.950579635853944,0.985033488070681,15436.9510486315,0.99998725769802
"gamma[2,1027]",0.93714570092623,0.0351830668505973,0.848846713090904,0.944712395822493,0.983790976682399,15343.32402042,1.00000127500942
"gamma[2,1028]",0.905695702249449,0.0511985262638086,0.778698122405205,0.916212942411417,0.975279251450863,15552.3381593728,0.999967896271368
"gamma[2,1029]",0.819819997302212,0.0950695978764545,0.590411739615681,0.838282666494947,0.952314566592762,15855.3334616004,0.999929901122927
"gamma[2,1030]",0.837475032296349,0.0872678289056382,0.624205547361425,0.855048310729569,0.957742823123562,15667.8367421106,0.999938286890478
"gamma[2,1031]",0.864507559539826,0.0738964941836191,0.682203231558338,0.879643383325483,0.965125158212265,15380.0159672471,0.99995672426332
"gamma[2,1032]",0.900635069198502,0.0558110179824629,0.760394245196113,0.912514816141236,0.974983497788732,15212.6623393104,0.999982387026607
"gamma[2,1033]",0.926264904982625,0.0418374693554966,0.820118031315224,0.935357083165541,0.981275619029258,15078.4960059618,1.00000431035976
"gamma[2,1034]",0.960845568627075,0.0225862763972715,0.903050239444844,0.96595530623511,0.99003275305837,15022.5696862084,1.00004673489595
"gamma[2,1035]",0.977183140122512,0.0132871037892779,0.943382592709773,0.98020813249659,0.99397599770573,15235.8818222052,1.0000606942652
"gamma[2,1036]",0.980760196114051,0.0107671735828561,0.953336133419958,0.983064304305761,0.994594700519142,15729.1264866207,1.0000029477166
"gamma[2,1037]",0.985111985055089,0.00830094563190008,0.964035936974415,0.986892774978938,0.995704069763391,16008.03307707,0.999990555055889
"gamma[2,1038]",0.984019056508965,0.00872490157758925,0.961963949257257,0.985866953669896,0.995343315747829,16198.3055164604,0.999945490696792
"gamma[2,1039]",0.979377045258465,0.0113706533321361,0.950598621690853,0.981816364344112,0.994146882561967,16290.1341654272,0.999913333604969
"gamma[2,1040]",0.971972828629346,0.0155933621203891,0.932350269194562,0.975298215010788,0.992266642905327,16190.9078607834,0.999892841831891
"gamma[2,1041]",0.954802328757032,0.0253341073819098,0.891080652499199,0.960328026192654,0.987706780283131,15860.5382886107,0.999887076676016
"gamma[2,1042]",0.975844031573134,0.0133256727316515,0.941938897809907,0.978662637506046,0.993196622214005,16237.3866709044,0.999892242795931
"gamma[2,1043]",0.981500364513734,0.01023868673231,0.955534259591683,0.983704665077886,0.994731300280646,16356.4776932395,0.999905581038896
"gamma[2,1044]",0.977861341543129,0.0120694581323811,0.947433373605257,0.98040577212119,0.993672775356153,16247.9585214282,0.999895870497053
"gamma[2,1045]",0.983040367430703,0.00925730181409263,0.959707996749993,0.985010799533829,0.995095965920891,16181.1694709768,0.999916238256459
"gamma[2,1046]",0.980791861934196,0.0104512277263773,0.954568670360147,0.982981274232745,0.994467528526092,15959.3287412811,0.999917504439613
"gamma[2,1047]",0.969819363648556,0.0162184874704143,0.928995778581863,0.973153417242486,0.991347026254109,15714.4911083036,0.999900835245134
"gamma[2,1048]",0.959759495038715,0.0216387278609721,0.905719064944623,0.964213468135109,0.988601718084875,15687.054601769,0.999897779392399
"gamma[2,1049]",0.924820458050847,0.0412110990441678,0.822196145519411,0.933401104392279,0.979439750478156,15713.7585918591,0.999913768708194
"gamma[2,1050]",0.94550570473301,0.0298765827484304,0.870416269418415,0.951791295586597,0.984952726759088,15683.8566551947,0.999900755166491
"gamma[2,1051]",0.959491340414094,0.0220268269061818,0.904468315551053,0.964081096866718,0.98862059302579,15580.684780054,0.999896538609957
"gamma[2,1052]",0.973534049312831,0.0143191431601695,0.937478575941734,0.976519109177301,0.99241225297317,15683.9315079298,0.999899812002817
"gamma[2,1053]",0.975217551293843,0.0132268621068218,0.942217154384898,0.977941773990414,0.99284600749587,15846.4418361167,0.999893466788125
"gamma[2,1054]",0.980092046451966,0.0104734618418654,0.954180148679804,0.982223358304363,0.994137113314166,16007.7806528313,0.999892012689787
"gamma[2,1055]",0.986925066521954,0.00666566094978922,0.970508154597995,0.988231998581773,0.996005610626381,16350.0303378814,0.999899370924563
"gamma[2,1056]",0.990207699685771,0.00491595209621415,0.978008145139678,0.99116260945764,0.996929689467202,16630.947477426,0.999926066679515
"gamma[2,1057]",0.992309196683176,0.00382929286438741,0.98289056418472,0.993061307112634,0.99756567481595,16752.692737844,0.999957589021506
"gamma[2,1058]",0.99097735878493,0.00462371265267232,0.979646018785197,0.991899048088335,0.997217822261844,16182.3737573615,1.00001164463694
"gamma[2,1059]",0.99241271095238,0.00384989930458537,0.982961716226108,0.993166581634488,0.997639468584897,16164.1162303648,1.00001619504391
"gamma[2,1060]",0.992388827636901,0.00391722920108448,0.98268101279009,0.993170937242843,0.997660003824065,16028.1862345718,1.00004787513767
"gamma[2,1061]",0.993187949343065,0.00349262970502904,0.984584726930838,0.993875903297741,0.997896630583737,16005.9013128617,1.00005349063646
"gamma[2,1062]",0.993258094416727,0.00347692408236384,0.984615528455896,0.99394461080681,0.997933428300162,15792.3897360984,1.00004033825493
"gamma[2,1063]",0.994319382740348,0.00289326109303386,0.987231572371536,0.99488225237911,0.998226113383053,16051.4124084429,1.00004945912739
"gamma[2,1064]",0.99384994649858,0.00314039500816442,0.986131048675806,0.994464569921406,0.998093450587807,15978.3151528144,1.00004106481851
"gamma[2,1065]",0.991719245364222,0.00432519181368063,0.980894037677563,0.992587214307971,0.997499307272934,15624.2516192584,1.00001938792855
"gamma[2,1066]",0.992279532942434,0.00396372682159744,0.982527462471082,0.993063715450475,0.997634652485008,15853.4459711868,1.00002472963532
"gamma[2,1067]",0.990647206541701,0.00490368958613384,0.978446367488443,0.991636833159615,0.99718266699644,15738.8082406015,1.00005656274474
"gamma[2,1068]",0.99265303738917,0.00378286397899403,0.983307063726808,0.993408616415619,0.9977379550008,16105.5885845258,1.00005556236491
"gamma[2,1069]",0.992702937551549,0.00376200400429024,0.983389140155262,0.993454152441772,0.99775195706842,16056.0017604455,1.00005707587297
"gamma[2,1070]",0.993822805083008,0.00310993750079837,0.98617012210577,0.994423614461027,0.998055244447647,16304.4194559208,1.0000243327456
"gamma[2,1071]",0.993194294742927,0.00343072234958689,0.984733571577038,0.99384503591754,0.997870887172103,16329.5544635112,0.999974028333589
"gamma[2,1072]",0.990693665944104,0.00478064616161462,0.978884680582921,0.991631679640376,0.997162451872059,16150.5573738332,0.999941414762583
"gamma[2,1073]",0.989719221600788,0.00523389330348918,0.976785164865655,0.990748011098158,0.996834881497235,16281.9207570266,0.999914515705026
"gamma[2,1074]",0.983326783932875,0.00875446767960988,0.961341691316728,0.985093613081547,0.99508093556881,15850.1057977065,0.999909019184958
"gamma[2,1075]",0.982399864279469,0.00915331506401638,0.959503167264349,0.98421454294432,0.994768197329005,15834.2228631703,0.999900512446135
"gamma[2,1076]",0.976765453177327,0.0122244856520092,0.946575650933585,0.979239385212719,0.993157857019002,15631.3108235541,0.999917787251509
"gamma[2,1077]",0.959499056839383,0.0224238714292655,0.903864251214137,0.964248626893088,0.988734652245733,15412.0911929211,0.999968049466218
"gamma[2,1078]",0.981623326375014,0.00957221924717461,0.958049610314546,0.98352267738017,0.994533768035803,15750.2453846088,0.999940462786768
"gamma[2,1079]",0.990361490519448,0.00482026795607918,0.978455379151877,0.991287835465767,0.99699130973136,16248.625061452,0.999942813599883
"gamma[2,1080]",0.99344268858799,0.00323850382457544,0.985510054004942,0.99406189128346,0.99792188662942,16559.6189709008,0.999975941146769
"gamma[2,1081]",0.994324822147578,0.00281301906955324,0.987400871954082,0.994849255812368,0.998190169827721,16498.4584690299,0.999997955859575
"gamma[2,1082]",0.993717935787411,0.0031601930181596,0.985891022545785,0.994321543916011,0.998020085152711,16263.1710548066,0.99998445077233
"gamma[2,1083]",0.992667445335818,0.00369291099425019,0.983527297538237,0.993378242394097,0.997693681441413,16228.7538408179,0.999964053148442
"gamma[2,1084]",0.992813894244609,0.00348975845614488,0.984270974450858,0.993469066216988,0.997691817225268,16725.4547205862,0.999932611573177
"gamma[2,1085]",0.989854497323211,0.00490846867440787,0.978020557511478,0.990762598156886,0.996765464443166,16523.3193327482,0.999912409626981
"gamma[2,1086]",0.986482918265596,0.00652139842484009,0.970614500229276,0.987646060677884,0.995728189544808,16455.8302942742,0.99990496672842
"gamma[2,1087]",0.97491332985979,0.0124868789335124,0.944510354166343,0.977196690039637,0.992416232781906,16154.0625649879,0.999916318727341
"gamma[2,1088]",0.980771681298579,0.00929137438849971,0.958289220960469,0.982419589874813,0.994080198902574,16081.9025455767,0.999930554199097
"gamma[2,1089]",0.977872352582332,0.0106072521525978,0.952306708924133,0.979709789964702,0.993288846122921,15492.9641864782,0.999987143794565
"gamma[2,1090]",0.963111686750504,0.0172703364243208,0.922044944324374,0.965904672091992,0.988851349274211,15165.8064040665,0.99998889267669
"gamma[2,1091]",0.930012589718432,0.0320178227733969,0.855630301971138,0.934851975531418,0.979042792464313,15208.9879674112,0.999957708513869
"gamma[2,1092]",0.857767978462455,0.0647682800843343,0.710571810010784,0.866620833365706,0.957901198610701,15552.4678348651,0.999930287973088
"gamma[2,1093]",0.727678789788629,0.12598162125192,0.443075982348652,0.745227560455256,0.921375265548629,16002.5512273771,0.999936663098316
"gamma[2,1094]",0.880936760831242,0.0531712906307674,0.760824977682311,0.887974371810142,0.964028861554284,15603.9540374458,0.999930756227958
"gamma[2,1095]",0.938207471802439,0.0276853211616806,0.874447505186766,0.942100580938969,0.981167557155817,15338.1955252727,0.999942096725412
"gamma[2,1096]",0.971405966903389,0.0127585592738918,0.941685841347267,0.973288463026497,0.991000461506394,15491.6473514711,0.999948027198038
"gamma[2,1097]",0.985848299361242,0.00622295510248693,0.971342770999757,0.986765215421107,0.995327833988334,16088.1061687757,0.999928915280825
"gamma[2,1098]",0.990761523544881,0.00409099755638743,0.981167231989213,0.991404332209638,0.996892325189435,16781.4853523923,0.999899523465409
"gamma[2,1099]",0.993726772000597,0.00287093814816874,0.98686780215171,0.994212779786859,0.997891032938105,16946.7761709737,0.999925368325161
"gamma[2,1100]",0.995054524351301,0.00237478704868638,0.989264990226111,0.995478936643313,0.99837289850397,16563.4405835819,0.999993812322603
"gamma[2,1101]",0.995311555290326,0.00234076006116119,0.989558166845506,0.995759398613272,0.998498987298962,16150.744572871,1.00005258660186
"gamma[2,1102]",0.994545471957979,0.00280333011213397,0.987591976473568,0.995095672762075,0.998306374119774,15780.8798776479,1.00007913107178
"gamma[2,1103]",0.994708584419674,0.00271824042198538,0.987989158676821,0.995247400190073,0.998368688816766,15859.9095394709,1.00005304014514
"gamma[2,1104]",0.99338577732827,0.00347087423978427,0.984728843167732,0.994095044345159,0.998001932213016,15657.9957668734,1.00002572791566
"gamma[2,1105]",0.991110234790488,0.00479564123135187,0.979163211046663,0.992125691218202,0.997396838141704,15328.1465290322,1.0000203325603
"gamma[2,1106]",0.994067719563132,0.00307396452382747,0.986441624355144,0.994678144952188,0.998193196650673,15751.3788720434,1.0000453087969
"gamma[2,1107]",0.994767345715572,0.00269667458013574,0.988085929179592,0.99530282823786,0.998386650236619,15848.7597927523,1.00008417234578
"gamma[2,1108]",0.994247893240777,0.00301311990638512,0.986805898491946,0.9948551378517,0.998260366159784,15706.2300084082,1.00010952094599
"gamma[2,1109]",0.994695932484317,0.00276724864820521,0.98785015416519,0.995255755614885,0.998390298934376,15776.7381552251,1.00011308875025
"gamma[2,1110]",0.99491551002811,0.00263895900445711,0.988342096813232,0.995446937410231,0.998444226015979,15774.4049305141,1.00010343326426
"gamma[2,1111]",0.993948741771464,0.00318903099133365,0.986055092049156,0.994596212217845,0.998178458854983,15578.1901498369,1.00010993610337
"gamma[2,1112]",0.99485707905395,0.00266606794950683,0.988231642367846,0.995392787814663,0.998423117845981,15743.8407304571,1.00009097433065
"gamma[2,1113]",0.994365763977824,0.00295463053613479,0.986934076547995,0.994968278448837,0.998297907345668,15582.3212357378,1.00006424350885
"gamma[2,1114]",0.994637005318087,0.00279254789274317,0.987686613864329,0.995199591652398,0.998368251689835,15711.3732842356,1.00006052632583
"gamma[2,1115]",0.993837291009106,0.00322953580577332,0.98575606732536,0.994497495784269,0.998137437843388,15553.6573359896,1.00006259773819
"gamma[2,1116]",0.993560197041404,0.00337869442469733,0.985156852764853,0.994230719290117,0.998039983515658,15570.7876108053,1.0000925570402
"gamma[2,1117]",0.994619571713425,0.00278962502772468,0.987685194004415,0.995177764145972,0.99835209936735,15775.1056940065,1.00009579007315
"gamma[2,1118]",0.994005386300211,0.00315898286825366,0.986187644785569,0.994642103422483,0.99819302535088,15570.901097009,1.00011018440621
"gamma[2,1119]",0.99506285100564,0.00257367383363749,0.988673073399989,0.99558285939773,0.998496414465187,15652.8517888493,1.00010010168061
"gamma[2,1120]",0.995509663718298,0.00233657009761931,0.989706273351386,0.995981147289163,0.998631892371175,15713.202560471,1.00010889838025
"gamma[2,1121]",0.995095566823874,0.00256902336912665,0.988740150062748,0.995615341221631,0.998511750797906,15591.7213149026,1.00011090122548
"gamma[2,1122]",0.994939726520948,0.00265668822983711,0.98826995185976,0.995479472309897,0.998469517185747,15548.7245811628,1.00008397140914
"gamma[2,1123]",0.995163794344072,0.00251498337496842,0.988892308985314,0.995668406930475,0.998526250840906,15714.3967374981,1.00007916393018
"gamma[2,1124]",0.994328261221808,0.00296014900164419,0.986904330569368,0.994928122258184,0.998282137832245,15612.2781732704,1.00007093753464
"gamma[2,1125]",0.993329145271549,0.003500043356848,0.984640469213724,0.994024466622053,0.997977286121235,15551.7279760082,1.00008569972052
"gamma[2,1126]",0.994230137454705,0.00297860013927688,0.986829823491107,0.994821735989373,0.998230776717253,15785.2403459019,1.00006407266972
"gamma[2,1127]",0.993648690588911,0.00329621260709109,0.985421916053976,0.994304546061579,0.998066900530174,15685.1917534969,1.00005701921428
"gamma[2,1128]",0.993380622885055,0.00343690036665786,0.98487678190337,0.994056045519074,0.997976556312948,15769.9094673658,1.00007772434566
